workerId, assignmentId, hitId, advice, reward, choices, results, timeToReadInstructions, timeToTakeQuiz, quizWrongTriesCounter, answerTimePerRound
A1XM0SQUNC4EFH,3JWH6J9I9TL1V3LHM36OZNXM8IYBNI,3M47JKRKCX97Z0JOU8VVHQQEEHZ680,0 0 0 0 0 0 0 0 0 0,676,0 1 0 1 1 1 0 0 1 1,49 75 89 64 98 42 83 49 34 93,63.3450,14.9490,0,6.7930 10.3950 6.4640 6.5800 6.6820 5.8190 3.2730 4.1860 6.7900 5.9720
AYMA9R47TWK1H,3F6KKYWMNC9UA0J10ZXUUDLMB3FND6,3M47JKRKCX97Z0JOU8VVHQQEEHZ680,0 0 0 0 0 0 0 0 0 0,506,0 0 1 0 0 1 1 1 1 1,42 24 63 4 4 71 93 49 68 88,53.8110,51.6226,0,4.5168 3.5355 1.9117 1.7203 1.2478 0.9766 1.5117 1.2877 0.9357 1.5041
A2XI3DX3IJ1TAV,3K2755HG5TBIM86K2BEHM8CD9C1DFX,3M47JKRKCX97Z0JOU8VVHQQEEHZ680,0 0 0 0 0 0 0 0 0 0,410,0 1 0 1 1 0 0 0 0 0,42 6 14 56 12 86 60 56 7 71,14.0420,13.3110,0,4.6020 0.8960 1.6170 0.9110 0.7680 0.5780 0.9360 0.7520 0.9120 1.4630
A1DUPOUC9RNU4L,3N1FSUEFL688OS9VIUIYV4FMLNH4DS,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,474,1 1 0 1 1 1 0 0 1 1,65 32 28 81 4 48 48 93 10 65,56.1272,20.5298,0,7.6645 2.1705 0.9581 1.2511 1.2323 0.9633 0.9129 0.8016 0.7997 0.7505
AM2W23THD4CI7,3QIYRE09Y4P0I53PK6DZTBKDN791NU,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,505,1 1 0 1 0 1 1 0 0 1,54 50 1 50 93 95 47 20 35 60,51.3884,10.3714,0,10.6743 4.3824 1.5924 3.4233 3.5677 1.7438 4.1594 1.8455 9.0954 8.7031
A2W0G89O7E9EFO,34PGFRQONPJX0GS72WASTUTQA0CJW6,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,484,0 1 0 1 1 1 0 0 1 1,84 5 35 89 63 30 38 8 65 67,75.5643,23.5498,0,7.4324 7.4899 2.9999 1.4459 1.3738 1.1399 3.5335 2.4239 0.6819 0.7699
AG1OG2FU9F09G,3JBT3HLQF9AXGM0A8WZJPU9K01MZPC,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,527,1 1 1 1 0 0 0 0 0 0,65 79 9 12 30 94 88 28 38 84,66.4443,19.9512,0,4.7985 11.6394 3.5198 3.6477 2.8718 0.8317 0.7998 3.2956 2.4879 0.6317
A2AHMGVEQ75MJA,36TFCYNS45IGYA27O13TJ0RI6AEXH8,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,560,0 1 0 1 0 1 0 1 0 1,33 22 96 78 8 81 20 99 27 96,4.0597,37.5645,2,10.7421 7.7915 0.8879 0.9919 1.1801 0.6800 0.6960 0.5998 0.6799 0.7438
APX97K33SVQF1,3TU5ZICBRE93W202ZJEVCF2Q6O28Q8,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,381,0 1 1 1 1 0 1 1 1 1,1 50 98 33 0 33 24 76 39 27,83.5500,52.8190,0,8.6580 3.9880 1.8360 1.1590 1.4180 2.5770 1.6060 0.9860 2.1160 1.1360
AGI56GIPBZQ4Z,3TYCR1GOTDR7P1LCG46C8D00VRMLZ1,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,471,0 0 1 1 1 1 1 0 1 1,65 12 79 36 53 90 85 25 4 22,40.5935,39.6765,1,7.4789 2.7864 1.6903 1.0477 1.2264 0.8689 1.6896 2.1364 0.7147 0.7556
AG8PCITDPLLKU,3QIYRE09Y4P0I53PK6DZTBKDN7A1NV,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,376,0 1 0 0 1 0 1 1 0 0,21 0 66 27 49 69 96 6 6 36,342.9220,12.2030,0,2.4360 5.0630 0.8720 2.2400 1.1990 1.0940 0.5200 0.5920 0.5030 0.4620
AMKKZCMZW9O1T,3KB8R4ZV1FFVLB4VZZTT93OP87IBGJ,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,608,1 0 0 0 1 0 1 1 0 1,87 100 48 22 69 6 21 77 79 99,101.6194,15.7774,0,7.5285 8.5875 8.1129 4.6119 2.0464 6.8397 1.7829 6.8696 3.3310 1.1545
A2BLQ1GVEHJR8T,3OE22WJIGJW1UZ7F2MF087KF3F0QUC,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,421,1 0 1 0 1 0 1 1 0 0,88 37 51 23 38 18 29 11 29 97,8.4097,25.0934,1,9.5683 3.0480 3.6656 1.2253 1.7823 0.8609 0.8710 0.6076 0.6684 0.8607
A2S7SCJHKZ0CDR,3P1L2B7AD2XVQX75EVVVSFTWBNPOL8,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,326,0 1 1 1 0 0 1 0 0 0,7 28 15 86 3 20 65 60 8 34,18.6921,25.9564,1,15.8444 0.5436 0.3518 0.2799 0.4478 0.3119 0.3119 0.2881 0.2719 0.2799
A22E25PKRJU5,3WMOAN2SRC5G4HJNRKXO0ZRTCBMVNJ,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,545,0 1 0 1 0 1 0 1 0 1,98 66 36 78 39 32 25 37 65 69,27.1259,24.1853,0,7.7553 1.5919 1.1118 0.6088 1.0001 0.6480 0.7440 0.4709 0.8489 0.7039
A321WQIFK10UV3,34HJIJKLP64UI99H9FIS1QLTLURV4O,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,470,1 1 0 1 1 1 1 1 1 0,95 88 48 37 46 0 47 54 10 45,153.7309,36.4665,0,9.7866 5.3360 4.8239 2.2000 7.3431 5.9931 5.9120 3.3541 3.0968 4.1760
A1ITHUWRE1P2GN,3RYC5T2D741OEVEJYF563R7LRKBRPJ,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,604,1 1 1 0 0 1 1 1 1 1,70 50 45 48 56 44 82 88 82 39,35.8636,21.7973,0,11.0295 14.7356 4.4760 1.6517 1.4477 1.7475 1.1475 3.8834 1.1717 2.2481
A3135Y3RMFC3PK,36TFCYNS45IGYA27O13TJ0RI6AMHX0,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,471,0 1 1 1 1 1 0 0 0 1,3 91 2 82 65 49 18 73 35 53,130.2057,75.6091,0,3.7887 2.1573 0.6555 0.9553 0.7077 0.7611 1.0372 0.9466 1.2582 0.6858
A3BBO5WMQDETB,3JPSL1DZ5T7WCTGPGP6S4CDGR1NANZ,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,680,0 1 1 1 1 0 0 1 1 1,43 98 65 90 19 50 66 91 60 98,9.2568,17.7217,0,2.3083 4.7009 2.1680 0.5660 0.7382 0.5241 0.4677 0.4556 0.5100 0.7539
A1XAFKGJBBH6S5,3OHYZ19UGDDEUEG1H465J1DLHBSOAS,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,459,0 1 1 1 0 0 0 0 0 1,43 51 66 18 28 57 15 47 35 99,28.2523,18.4832,0,8.3879 2.8424 0.5191 1.0366 0.8599 0.9005 0.8311 0.5658 0.8781 0.8742
A2COPP4Y0UYN0B,32Z9ZLUT1MST41OFNAGX0N0PU6IOH3,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,399,0 0 0 0 0 0 1 1 1 1,39 13 29 19 42 45 25 76 56 55,67.6054,14.8309,0,7.1141 3.5781 1.7545 1.3522 1.3827 0.8474 0.8230 0.8459 0.4747 0.5267
A3FJWFCS4WM9ER,3QL2OFSM97QK58DN032JA734R48CN3,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,418,0 1 1 1 0 1 1 1 1 1,21 22 26 87 29 59 60 2 99 13,65.1177,10.3493,0,4.0166 1.1700 0.7301 0.8098 0.6917 0.6841 0.8338 0.6039 0.8317 0.6919
AYQMU5DVJC1U5,3C2NJ6JBKBP77QLL3ADDYUUIFDW2NL,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,435,0 1 1 1 0 0 0 0 0 0,3 70 5 75 29 53 14 32 86 68,27.6952,41.2295,2,11.1867 1.4791 1.6981 1.8978 0.7357 3.0281 2.0899 1.1957 1.3879 2.4753
A2JGWDPGYD5X0N,3HRMW88U17YUTYX7CMUZ2RC3DP20MZ,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,522,1 1 1 1 1 1 1 1 1 1,62 10 81 11 31 91 68 90 76 2,33.3387,26.6642,2,3.5013 2.4996 0.7997 1.1298 0.9697 1.3217 0.7198 1.4495 0.7040 0.6898
A1Z3OYRAZC6F7H,3J88R45B2H68BR0V7EBYS9T9S1YXPN,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,441,0 1 0 1 1 1 1 1 1 1,34 32 6 31 29 50 70 62 32 95,49.9729,14.7896,0,4.5105 5.0316 4.0359 4.2779 1.6159 1.0860 2.7975 2.1179 1.7140 1.5840
A1YIGXBU6FQQ6C,378XPAWRUDL4YS5YJ9T0Z4HZ52VAIL,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,362,0 0 1 1 1 1 0 1 1 1,31 19 54 50 8 41 35 20 52 52,64.1610,14.1130,0,4.8360 2.7810 0.6560 0.9280 1.9000 0.3680 5.8890 1.1240 0.7040 0.4840
A2NRMXYMP9FPKK,308Q0PEVB9LQT9VTR3F0396FZKD9I5,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,352,0 1 1 0 0 0 0 0 1 0,40 13 83 36 66 10 35 45 12 12,69.7140,12.6406,0,7.5406 2.3172 0.7712 0.7335 0.5369 0.9369 0.5511 0.5271 0.4193 0.5025
A101U3FTZYY87V,36WLNQG780IX1X84T435903DVR9EBB,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,562,0 1 0 1 0 1 1 1 1 1,88 52 15 34 17 62 68 90 76 60,53.4201,11.7833,0,13.4549 2.3519 0.7941 1.2361 3.8259 3.0851 11.1780 1.5119 1.4062 1.1762
A1GTK51EOSCJOV,35K3O9HUACLNEEKKY6P1SQUYAP1FEU,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,505,0 1 0 1 0 0 1 1 1 1,78 63 39 20 10 36 55 53 73 78,88.7010,18.8200,0,6.1630 1.7460 4.7540 2.0820 1.0230 2.4810 1.8870 1.5290 4.9930 5.6250
AJWYI4RSL605P,31LM9EDVOM07DMJTAVJ5XBGZHOJNJU,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,549,0 1 1 1 1 1 1 0 0 1,39 51 16 66 89 22 94 63 21 88,73.9181,18.0592,0,11.7097 1.4685 1.0806 1.3663 1.1453 1.1657 1.5218 1.2180 2.1315 0.8551
A351OM98GNHTOK,33LK57MYLUDUTEG20D3DKZEVNL4SZW,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,506,0 1 1 1 0 0 0 1 1 1,45 78 91 16 23 0 0 97 97 59,28.1121,17.1487,1,4.5664 3.1518 0.8882 1.2638 0.7282 0.6241 0.9440 0.4639 1.1926 1.0317
ABBZGF22NICO7,3QECW5O0KI9X109SIP1N503MO5BT5G,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,510,1 1 1 1 1 0 0 0 0 0,85 0 74 58 18 23 58 33 90 71,48.3028,17.7962,1,5.3314 1.3819 0.8660 0.7466 1.4635 0.6836 0.6430 0.6415 0.9205 0.6692
A2NZAL7KHOR6VF,3UXUOQ9OKF5798O20IP38FRQRMM7AP,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,384,0 1 1 0 0 0 0 0 0 1,79 74 4 8 21 47 42 77 2 30,51.9357,11.9443,0,11.1907 3.3636 3.2400 0.6413 0.5735 0.6411 0.8890 1.0012 1.1250 0.6412
A2Q6MC6KYS6M6K,3JZQSN0I3RILYSGB41FPSTFAN5IFGD,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,401,1 0 0 0 0 0 0 0 0 0,4 84 38 25 95 12 22 87 20 14,32.7582,16.0415,0,4.5146 1.3874 0.7205 0.6828 0.7261 0.4771 0.4830 0.6949 0.4331 0.3622
A1GFUIMLCQDK9X,3MH9DQ757XKAHAD1ZQAOETGDXSYGUE,3OID399FXGFFZO8QC99FXOHSI8KFD5,0 0 0 0 0 0 0 0 0 0,344,0 0 1 1 0 1 1 0 1 0,16 18 49 24 26 1 41 100 57 12,70.5382,74.0036,1,9.8540 4.7039 1.6372 2.7725 0.7754 0.9790 1.8464 0.8679 1.2322 0.5205
