workerId, assignmentId, hitId, advice, reward, choices, results, timeToReadInstructions, timeToTakeQuiz, quizWrongTriesCounter, answerTimePerRound
A2QDYB44XVHL1H,3GGAI1SQEW6ENQSNO2NJXSE51YHCM7,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,556,1 0 1 0 1 1 1 1 1 1,92 63 44 30 65 56 41 67 82 16,3.1649,17.0468,0,1.7043 1.7825 0.6563 0.4631 0.7592 0.5264 0.5602 5.9355 1.5603 0.6314
A3G991Y0PG5BIC,3A7Y0R2P2PWCPGXXC16EVD7YYM9XJP,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,494,0 0 0 0 1 0 0 0 1 1,48 11 92 53 41 83 49 17 74 26,168.9337,89.8326,1,9.4147 2.3102 1.6324 2.4775 1.0481 0.5591 2.6544 0.8797 3.5188 1.1747
A39XF45WLMIGX2,3S3AMIZX3VDBJWMAB9OGE2RBSKPDCQ,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,584,0 0 1 1 1 1 1 1 1 1,39 5 87 96 56 99 68 71 60 3,14.3870,57.2070,0,4.3660 1.8060 4.7910 5.3080 1.5730 0.8520 1.7760 0.6900 0.6090 0.6390
ARGR4AJESGHHP,30BUDKLTXE3VCHRVSUCS6E3M0F3E5B,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,666,0 1 1 1 0 0 1 1 0 1,45 65 80 61 75 70 47 97 71 55,7.5905,80.8235,1,2.6599 1.1999 1.3923 2.1681 0.8399 0.5600 0.5279 2.8880 0.4720 2.1757
AQ3KPKZ6UIYPF,3137ONMDKHDTSEGF9QVJABUBQOIEGU,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,420,0 0 0 0 0 0 0 1 0 1,47 82 40 91 19 32 18 17 6 68,21.6411,27.8330,0,9.6266 0.8395 1.2641 0.8720 0.9357 0.8882 0.9755 0.9838 1.4559 0.7758
A10NJNV47GZDTH,36TFCYNS45IGYA27O13TJ0RJLU7HX6,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,299,0 1 1 1 1 0 1 1 0 1,4 12 49 85 41 12 5 12 15 64,63.8180,65.0470,0,18.7790 14.5650 7.7170 3.4690 5.2960 4.9730 7.6750 8.8450 4.0970 10.8670
A2Y2T613XSNQ4R,3G0WWMR1UWSOZ9N65L3EUCSMA3TNQO,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,449,0 0 0 0 0 0 0 0 0 0,17 22 21 66 0 99 85 37 93 9,89.8907,33.5965,1,4.1057 2.5640 1.0934 2.0730 0.9915 0.8314 1.5257 0.7889 1.4635 1.4045
A1NHFCWPAQNUT6,30BUDKLTXE3VCHRVSUCS6E3M0F65E5,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,420,0 0 0 0 0 0 0 0 0 0,21 27 18 31 17 87 73 34 24 88,35.6790,17.7040,0,4.8450 14.2680 4.1230 2.8890 3.0990 3.7390 1.9520 2.1420 1.9490 4.0900
A1NHFCWPAQNUT6,30BUDKLTXE3VCHRVSUCS6E3M0F65E5,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,378,0 1 0 0 1 1 1 1 0 0,29 23 41 5 43 26 75 16 85 35,26.8730,19.6760,0,3.4270 1.7970 1.3240 3.1390 1.1930 6.2690 1.0490 1.6660 1.1740 1.4250
A2DQ9P2NT6QN0U,39N5ACM9HFVIAVIX4Y5KC67S0ISP92,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,634,1 0 1 1 1 0 1 0 0 1,73 16 87 98 95 42 39 77 52 55,30.5903,54.3879,2,5.0634 1.0406 1.2370 4.1069 1.7736 0.8235 1.0488 3.0874 1.2930 1.2046
A1S7UPUHFVXX4Z,3TGOYF991YUTMSEWJVZ5I8H5LKUUUU,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,365,1 1 0 1 0 0 0 1 0 1,11 32 56 41 39 8 43 79 21 35,65.8680,88.7790,2,6.0770 2.8010 0.6270 1.8670 0.4450 0.6280 0.5600 0.5350 0.7710 0.5770
A3NNBKMR1WMS7R,3KB8R4ZV1FFVLB4VZZTT93OQNR9GB0,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,470,0 0 0 1 1 1 1 1 0 1,44 6 40 53 44 79 56 82 16 50,29.0280,28.7220,1,3.8240 6.5740 3.1570 3.2330 5.3420 0.9960 3.0900 7.6550 2.0090 0.3990
A1AYYEZDTP7VL,3WJEQKOXA9ATYM90B28U750E3K61AR,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,451,0 0 1 0 1 0 1 1 1 1,2 83 97 43 32 16 42 91 43 2,235.4635,161.7178,1,21.0260 3.8558 6.9600 1.8883 2.3459 1.0801 18.8562 5.4087 3.3438 1.8966
ANR0LIX0VLUYJ,35H6S234SB8RZ2YGMCTUUQB9JHO56Q,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,462,0 1 1 0 0 0 0 0 0 1,0 58 0 57 36 46 66 76 28 95,9.0519,24.7961,0,7.5736 2.1935 0.8535 2.7299 1.2937 1.2620 0.8593 0.9491 0.5157 1.8635
A28W7USM54QQKW,3BXQMRHWK06A9K9NAT8JRY0B8YVUM6,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,354,1 1 0 1 1 1 0 0 1 1,33 70 31 1 28 72 64 10 20 25,79.9776,68.2717,0,9.1861 4.7273 1.9918 2.2077 1.7360 1.3837 1.5201 1.5761 0.9121 1.1521
AKAUCB46DPCTO,3P4RDNWND6EFZL82DF6DS3KJA9EJIK,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,388,0 0 0 0 0 0 0 0 0 0,6 21 39 20 36 4 46 79 50 87,33.8235,44.0838,1,9.3817 3.5299 1.5080 1.3202 1.0136 0.7198 0.7434 0.5424 0.6309 0.6012
A2K607J3Z68WRR,3CPLWGV3MP7I7A6KOJSS8H2X03X9NW,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,496,0 0 0 0 0 0 0 0 0 0,19 2 95 54 92 99 41 23 4 67,4.8840,35.4280,1,4.6850 3.7900 0.6540 0.4830 0.4480 0.3640 1.7920 0.5930 0.3900 0.4360
A2MUIT2O917CH2,3AAJC4I4FH01UBXCDJUZSYN96MHJZI,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,528,0 0 1 1 1 1 0 1 1 0,85 38 77 99 39 55 48 49 2 36,26.9543,35.2397,1,4.3501 1.5861 0.8984 3.9030 1.2523 1.1221 2.8839 1.3386 0.5280 2.1783
AU1H45Y0ZTE47,3FQ5JJ512MW2O6PBSGJHYQGDBX9KN1,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,391,0 0 0 0 0 0 0 0 0 0,36 81 59 16 20 27 80 12 27 33,36.1740,86.4620,0,10.4450 5.9700 8.0590 6.8010 6.6250 3.8520 7.4100 2.7540 4.4780 5.4180
A3O2D8R010SUSA,39JEC7537V9XDDMW2UOAKOXISR4CVZ,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,371,0 0 0 0 0 1 1 0 1 1,14 21 31 90 40 23 54 37 53 8,24.6528,38.5545,0,7.7022 6.0954 5.6040 3.6500 1.9821 0.6915 3.4291 5.6459 1.2187 1.1832
AE73DZ1B5ELB,3OONKJ5DKDRJDOLTNI61ECXSEDCBOU,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,353,0 1 0 1 1 0 1 0 1 1,44 41 6 67 50 56 34 4 22 29,16.2623,27.4662,0,10.3816 5.4562 4.5843 3.4699 4.8479 8.7097 4.4245 6.3346 2.6882 1.9185
A2WOZPIFGD3RDK,3E4GGUZ1T9Z6ZK0I6XLX62DF02QK2I,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,324,0 0 0 0 0 0 0 0 0 0,21 49 12 43 34 39 7 56 9 54,33.2988,19.1585,0,6.6534 2.7737 2.6222 2.5637 1.9857 1.1941 1.1842 1.1061 1.8015 1.0763
A200Z7ILOT4S0H,3VBEN272ML7U2XLXALFOZSYQRFDSGV,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,395,0 1 1 0 1 1 0 1 1 0,7 92 49 2 3 55 79 75 2 31,16.4960,60.9360,2,3.2690 9.3840 3.0320 0.6550 4.2090 0.8000 2.4150 1.8450 1.4520 2.3140
A2KJ983WWTEK4L,3KGTPGBS6YTK2G5U0BPZCPMD2UWU2Z,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,357,1 0 0 1 1 1 0 0 1 1,48 56 30 41 6 83 40 38 12 3,81.2079,94.7037,2,5.8838 1.9675 0.9516 0.8716 1.0079 0.9526 0.8649 0.8079 0.8572 0.8247
A2P37651146LL5,3R2PKQ87NXG50TENGCJ58VC0E4RMIB,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,329,0 0 0 0 0 1 1 1 1 1,41 6 28 8 25 24 100 26 15 56,41.0560,43.5680,2,10.9310 6.4350 6.7790 7.9820 0.9450 2.7280 5.8040 2.0060 3.2190 2.5550
A1NCO5A4JYHGKQ,3MMN5BL1W0CQAQW4V9CI4PABVMYM3F,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,498,0 1 1 1 0 0 1 1 1 1,14 73 36 32 82 25 70 71 50 45,56.5205,36.9806,0,6.7589 3.2132 3.8982 6.0180 2.9258 1.0797 6.5759 8.6050 2.0808 8.4860
A1PLZ8RM4NW43J,3OXV7EAXLFYOLNBC8T51FTDP5MJ36M,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,521,0 0 0 0 0 0 0 0 0 0,39 60 61 21 53 35 7 81 67 97,135.9550,69.3660,2,21.4480 2.7710 4.5300 1.0960 0.8500 0.7800 2.1350 0.8800 0.7070 0.6700
A147I0K984NT1E,3PZDLQMM0UTOGMOUEK4ZIJ07VUW2C4,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,557,1 0 1 1 0 1 0 1 1 0,70 34 73 59 30 82 49 59 66 35,23.6782,32.1696,2,5.2573 5.2057 2.4619 0.6179 0.6419 2.9859 0.4599 0.7739 0.9620 0.4860
APSN3KV49VLKX,3GS6S824SR5TJ6JSHU2KM1A8Y5DWN6,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,565,0 1 1 0 0 1 0 1 0 1,68 31 80 65 31 49 77 90 51 23,59.1164,62.5565,2,3.2659 2.8395 14.9353 1.1918 1.1039 2.5438 0.8082 0.7599 3.3758 0.7120
A3AUCEKATP0Q4I,317HQ483I80BIBZNSDY5LA10JUDINJ,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,639,0 1 0 0 1 1 1 1 1 1,78 2 24 28 93 96 58 80 99 81,69.0454,32.6222,1,13.6595 4.2032 1.2039 1.5710 1.0170 0.8778 1.0622 1.9968 1.3339 1.1664
A1P2VPR72DLRBL,3OONKJ5DKDRJDOLTNI61ECXSEE2BOM,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,421,1 0 1 0 1 0 1 0 1 1,17 47 86 82 62 8 57 4 5 53,19.3920,57.4230,1,9.9920 3.1220 1.4870 0.9840 0.8900 0.6960 0.8480 0.9910 0.7360 0.6890
AOQ5KGJJBHHMU,3NGI5ARFTUD0LQF20LQRX0P92771PA,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,440,0 0 0 0 0 0 0 0 0 1,29 44 81 29 44 65 50 50 20 28,32.1305,24.3293,0,2.7330 3.3047 4.8240 2.2404 17.2622 4.0885 4.2238 2.0325 2.7684 5.5839
A4KSSWL5Z1V2L,3X87C8JFV7JLFMFBDHK0T62SX37QSB,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,497,1 1 1 1 1 1 1 1 1 1,19 35 16 97 69 56 61 8 68 68,101.4457,115.5440,0,8.2661 7.5517 2.9038 1.1758 2.1111 1.0640 0.5843 0.6881 0.7361 0.7355
A29M3M3SX14ITF,3HL8HNGX4696JIT3QV9F0CTOYDHF93,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,603,1 0 0 0 1 1 1 1 1 1,2 10 48 36 92 72 75 99 85 84,28.8820,35.3000,1,7.2380 2.5110 2.3510 4.3980 1.9140 0.9820 1.5290 1.6660 0.6180 0.6450
A61O63GZQBBK5,3BF51CHDTWI81KWWLPEMAM48BO1H0S,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,472,0 0 0 0 0 0 0 0 1 0,11 45 14 44 84 75 97 46 13 43,19.0977,57.7316,1,8.3589 6.2793 2.7946 2.6591 3.3846 0.9898 1.1002 2.1342 0.9994 1.6492
A15U9TI8E5QJVD,30ZX6P7VF93BO0U0OCLL5ND2LFWJ2S,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,302,0 0 1 0 1 0 0 0 0 0,48 24 11 15 0 30 68 14 55 37,7.5790,60.4575,2,6.6533 6.3772 3.8292 0.7801 0.7685 0.6083 0.6393 0.6479 0.6449 0.6479
A2317T0VK1GNUR,3KYQYYSHYWFCSLJD1EX792LSH0VDOE,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,426,0 0 0 0 0 0 0 0 0 0,25 97 16 20 69 17 78 30 41 33,75.0530,40.8530,0,6.7190 5.4210 2.5140 4.0540 3.3710 2.7880 1.2070 2.6260 1.0530 0.9490
A19OW4DYYFIJDG,3GD6L00D3T5U0NIP85YZGWVEX3EM1J,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,385,1 0 0 0 0 0 1 1 0 0,77 49 5 23 6 2 88 62 37 36,29.0320,45.7416,0,5.9033 2.5859 5.7918 4.3591 3.8251 7.6512 1.2317 2.8485 4.1491 7.8510
A21LDJ3BBOVZDN,3QIYRE09Y4P0I53PK6DZTBKE2TTN1P,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,413,0 1 1 1 0 0 0 1 1 1,3 57 13 59 58 66 4 44 78 31,44.1092,41.9263,0,8.3716 9.5047 1.6558 1.0494 3.2015 1.2751 2.2941 0.8430 0.9204 0.9746
A1ZSF0TMW419EK,3Q5ZZ9ZEVPNE3GH4FRQSE470PE0582,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,487,0 1 0 1 1 1 0 0 0 1,47 83 52 70 33 4 69 62 18 49,9.7636,38.2316,1,4.7823 3.3359 1.7280 0.9041 0.6637 2.6160 0.6958 0.7441 2.9681 0.5518
A2SS3OZESN3C5U,3PJUZCGDJ7OX43JGIH39QKC2BA798L,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,457,0 0 1 1 1 1 0 1 1 1,7 1 80 88 85 52 15 54 56 19,44.9015,27.3225,0,9.1373 13.3431 2.2642 2.5548 6.3716 4.1969 3.5680 1.5886 2.1404 3.7755
A16P7DW4CB4JPM,3SB5N7Y3O4CU1O1L1JW4PMS7WQW0GO,3BVS8WK9Q036UICWZLOU5V6KYZ8BI0,0 0 0 0 0 0 0 0 0 0,471,0 0 0 0 0 0 0 0 0 0,38 62 76 56 38 42 97 37 15 10,80.4380,40.3035,1,4.6693 1.9516 1.2800 0.5599 0.5197 0.4320 0.5119 0.7759 0.3761 0.3920
A3DGHLUB8LQ6N5,3137ONMDKHDTSEGF9QVJABUBQRVGEF,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,544,1 1 1 1 1 1 0 1 0 1,94 18 64 9 30 72 54 56 47 100,9.2350,53.9920,2,3.9330 1.9840 1.3680 1.1350 0.9200 1.2970 1.7200 0.9520 0.7850 0.7440
A1LKLU13MO7JU7,3PMBY0YE28BZG69TZTJES68L12QC9U,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,354,0 1 0 1 0 0 0 1 0 0,8 6 96 64 25 36 26 6 38 49,38.7173,36.2243,1,7.2717 3.0916 1.8551 4.4641 0.9436 3.9518 6.0244 1.8033 1.3911 1.4231
A2N0E53RVOTC4E,3KGTPGBS6YTK2G5U0BPZCPMD2WNU2U,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,499,0 1 0 1 0 0 1 0 0 1,5 91 98 26 18 50 16 41 81 73,33.2129,32.0239,2,3.7422 1.9437 1.2480 0.7598 0.6638 0.6718 0.4718 0.5758 0.9118 0.5199
AHQL3JGALDMM0,3M81GAB8A1RMY0Y92VY53HSSTHUBQ8,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,485,0 1 0 1 1 0 1 1 1 1,48 18 25 36 95 34 65 15 93 56,45.7391,36.4333,0,4.3993 2.6088 1.6395 2.2415 2.4557 2.0002 1.2233 1.7677 1.1997 0.8239
A248G7WMC2OS7F,3BDCF01OGY27KBB7KI4TU6RZ4KPYLL,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,529,0 1 1 1 1 1 1 0 1 1,2 91 17 93 97 37 15 37 90 50,14.5971,45.6473,1,8.3870 4.1754 1.3597 5.1906 3.0081 3.0078 1.4236 3.1514 1.1039 1.1440
A18PPVGNKSW3VU,3QECW5O0KI9X109SIP1N503N3S95TH,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,462,0 1 1 1 0 1 1 0 1 1,29 53 65 59 24 48 47 29 82 26,72.3410,50.9780,0,14.3290 5.1650 3.3720 2.5770 1.2140 0.5900 1.1140 1.0670 0.7170 0.5290
A21G33U69IDCSR,3XM0HYN6NL7Z5R9EC9L64K83RIOEPN,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,347,0 0 0 0 0 0 0 0 1 1,34 22 37 59 1 43 29 1 26 95,55.2673,29.1679,0,4.0142 2.8944 4.3454 2.7343 2.8744 2.5141 1.9112 1.0125 1.1354 1.1353
A18NRKEOPNE8TM,37ZHEEHM6XU7PNPHR3ATL7DL0ZS37E,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,321,0 0 0 0 0 0 0 0 0 0,12 11 23 63 22 58 31 16 55 30,43.2610,118.6830,2,42.9420 3.4580 5.4440 1.8680 1.2290 5.1450 1.3560 1.2290 1.0110 8.2540
A4LKVXX2513LO,37ZHEEHM6XU7PNPHR3ATL7DL0ZT37F,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,286,0 0 0 0 1 0 0 0 1 0,89 47 20 46 39 9 5 16 12 3,23.0463,51.1740,1,10.7985 6.4146 3.3321 2.0030 6.7842 1.1165 3.0326 1.5386 3.3327 1.0154
A2GIT09BQEUM9M,3EA3QWIZ4J39DO47P9KHU97S8EHIT6,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,429,0 0 0 0 0 0 0 0 0 0,31 56 81 21 94 34 23 85 3 1,22.1977,71.7207,1,6.1735 4.8455 7.5982 2.3641 3.5303 7.5501 5.0542 3.9957 3.3080 7.4200
ALVNMQMD3Q3ZE,317HQ483I80BIBZNSDY5LA10JWWNIB,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,649,0 1 1 1 1 1 1 1 1 1,30 34 81 74 92 90 19 78 98 53,186.9110,33.5059,0,7.3383 6.1147 8.7606 4.8735 2.9443 2.5658 2.4070 1.8210 1.6917 1.3827
A2VQN4402RLTWG,3QY7M81QH8UDLLXOC92S2TUNBMI7KZ,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,519,1 0 0 1 1 1 0 1 0 1,64 20 69 62 42 70 66 57 13 56,8.4030,90.7200,2,5.8300 5.4800 1.4080 0.9600 0.9680 0.7040 0.7520 1.4480 0.5200 0.6560
AMQOY20HZIZCE,3R2UR8A0IBOQQROUSEYJ39OKXKAOXY,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,551,1 0 1 0 1 1 1 1 0 0,70 27 37 53 68 60 89 27 66 54,11.6008,97.2621,1,13.1828 6.9198 1.2234 1.8398 1.3363 1.2800 1.6640 0.8317 0.8476 0.7439
ATDUH6TVM9JE0,3LO69W1SU4L7YKQ7QCINN6KVZPAGLI,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,527,0 0 1 1 0 0 1 0 1 1,47 81 66 51 4 41 47 13 90 87,39.0844,29.3258,0,5.0140 6.4839 4.7639 1.9136 1.1318 0.9783 6.8362 1.4460 0.5780 0.9920
A3TS0KMBDEEUVX,33OOO72IVITI0LI7XZOVJ69XVA5CT8,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,425,0 0 1 1 0 0 0 1 1 1,58 63 9 78 7 25 47 35 73 30,48.7086,38.8219,0,17.4133 5.4316 10.0696 3.0400 3.0940 1.2199 1.9118 1.3361 1.9300 1.6434
A18JD2MXWESMG7,3WOKGM4L72OIT1IJP29CUV19NDR0OH,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,428,0 1 1 0 1 1 0 0 0 1,5 9 67 33 74 4 90 91 33 22,3.2619,74.4393,1,5.0393 1.2634 0.7916 0.5439 0.5121 0.6561 0.6406 0.6000 0.5037 0.4961
ACW35VAG9YKGJ,3JRJSWSMQITSY24REBOZRH52MNBE3S,3G3AJKPCXL08ZJ6SOO0AJ5U2EQZY4X,0 0 0 0 0 0 0 0 0 0,542,1 1 1 1 1 0 1 1 0 1,98 76 57 69 51 24 41 61 46 19,26.2520,23.9900,0,9.0050 3.3220 3.7270 1.0210 0.9080 0.9840 0.8110 5.1220 2.6740 3.8750
