workerId, assignmentId, hitId, advice, reward, choices, results, timeToReadInstructions, timeToTakeQuiz, quizWrongTriesCounter, answerTimePerRound
A1AIHD59JXEEDU,3IHR8NYAM89HDPCLN39TVYWCGFS4PF,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 1 0 0 0 0,628,1 1 1 0 1 1 1 1 1 1,45 99 68 24 49 99 97 77 53 17,29.5781,130.5969,1,12.8755 3.5373 2.6288 4.2077 0.8999 1.8916 2.0827 0.8232 0.9094 0.7885
A3CNCBUNWS6Z2U,373ERPL3YPGM6N7QFWEQ818JXWYRTR,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,488,0 0 0 0 0 0 0 0 0 0,37 43 43 97 46 36 100 0 54 32,26.3504,24.5736,1,5.0499 2.8722 1.1694 2.0260 1.6159 9.2579 0.5921 0.8919 2.8638 1.9398
A5Z6FXM5CB4I7,33CKWXB73KSX4YW0FJF1W47B1GJ114,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 1 0 0 0 0 0,551,0 0 0 1 1 1 0 1 0 1,40 48 99 67 95 80 19 37 65 1,54.3564,38.4570,0,3.9973 5.1149 6.3360 2.6650 4.8708 0.8686 2.4206 0.7507 3.3872 2.3325
AJQH6Z1UD3XAA,33CID571051648EJVXB34CVMX663L8,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,359,0 0 0 0 0 0 0 0 0 0,18 96 19 64 10 22 12 59 8 51,11.6900,27.8063,0,4.4048 1.2018 3.5770 0.7760 1.0571 2.9049 0.7669 0.7839 1.8879 2.8080
A1WZY0K6IE3ASG,39ASUFLU6YF4E0B5Y0VNYXU6V4HEX7,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,298,0 0 0 0 0 0 0 0 0 0,9 19 21 20 41 95 20 60 0 13,6.5304,37.4609,0,2.9111 3.1021 2.6181 2.9023 1.0580 1.9440 1.7201 1.0921 1.3360 0.7579
A7MHJIPWRTJ8D,3RWE2M8QWII0BGI7ON9ZF614ZPXN0A,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,235,0 0 0 0 0 0 0 0 0 0,18 96 12 20 5 10 33 1 4 36,72.3610,58.3210,0,8.9270 7.1970 3.7100 2.2420 4.0260 1.5450 1.5820 3.2290 1.5620 1.3720
A4DWPYG8B5A6W,37WLF8U1WQYUHLJJTZX0WFURIXH6KS,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 1 0 0 0 0 0,543,1 1 0 1 1 1 1 1 1 1,40 23 9 93 49 60 55 57 74 83,56.8326,71.0739,2,6.8456 3.3480 4.5804 2.5328 0.6923 0.5638 0.6400 0.6641 0.5101 0.4081
A1GV0UZU0T2ORS,3R6BYFZZP8KWKEB1TBFTGFF675ZXFB,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,302,0 0 0 0 0 0 0 0 0 0,6 37 8 62 31 56 0 37 14 51,40.6197,19.7202,1,3.9226 2.3820 0.5283 0.5486 0.5497 1.8820 0.4706 0.5389 1.0380 0.5850
A2KD3MVOV0KHDJ,3PEIJLRY6U1YV0XWJ0PTK31628RWXA,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,649,1 1 1 1 1 1 1 0 0 1,59 90 38 64 80 88 44 88 34 64,14.2953,35.2487,2,5.6531 9.6440 2.0678 7.8630 1.4612 0.4861 2.5776 3.3615 0.7003 0.4342
A1KFTQRBMXSC13,3ZWFC4W1UVFCNIPPKC91RXTI6OJRFE,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 1 1 0 0 0 0 0 0,410,0 1 1 1 1 0 1 0 1 0,27 92 97 38 32 35 16 7 37 29,8.9480,27.0800,0,6.0890 4.7310 3.5990 3.0930 4.5750 1.3180 2.5370 5.3240 0.8920 1.9180
A2P8VR6J0Q7GXS,3RXPCZQMQQJU8DM3X2043RBH35S1GU,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 1 0 0 0 0 0,486,0 0 0 1 1 1 1 1 1 1,14 40 23 61 51 67 55 70 59 46,34.4741,27.8320,0,3.0859 1.5199 0.5039 1.4236 0.8799 0.4401 0.6162 1.0161 0.6801 0.9917
A329NTBVZU5KAY,3TUI152ZZCVLL2GH0Y5GX5FJ9S21QQ,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,205,0 0 0 0 0 0 0 0 0 0,3 8 49 9 7 26 68 0 13 22,9.3087,53.9397,1,4.1188 0.9669 0.6751 0.5148 0.4979 0.7486 0.5029 0.6269 0.5070 0.4148
A8X1YI90JPSGP,3QECW5O0KI9X109SIP1N503N5F7T5F,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,323,0 0 0 0 0 0 0 0 0 0,32 19 37 56 48 33 31 9 23 35,55.1850,37.2740,1,18.0040 15.5750 7.5120 3.8400 3.4010 4.0000 8.2160 2.8780 2.8960 3.4800
A39YZG9BJIUC94,3ITXP059PXR4TZBYIR0RW5Q6LYXJSD,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,359,0 0 1 1 0 0 0 0 0 1,50 9 9 22 43 94 42 20 1 69,103.9187,35.1603,0,9.3411 3.7596 1.5437 5.1119 4.1600 2.6239 5.5761 3.0717 3.4799 1.8958
AVIPOL2XSM41P,3XC1O3LBOTUB3PCDACHUMPZKR6ILT8,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,207,0 0 0 0 0 0 0 0 0 0,39 33 2 22 0 49 21 2 32 7,33.3444,31.9749,1,5.0021 7.6874 3.4000 5.5597 2.0317 1.6638 1.2638 1.4169 1.2718 2.5512
A1I90G6VKLPULO,3VAR3R6G1Q90BQNMK6MRNA7R8Y38OO,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 1 0,422,0 0 0 1 0 0 0 1 1 0,92 9 65 55 27 34 32 53 49 6,71.0774,56.4723,0,9.8107 3.2404 1.3277 2.6634 0.6875 0.6704 0.5117 0.4695 2.1437 1.2157
A1X0IC6CG46MYX,3ZSY5X72NYJ6TV2IJFSRER2WYQTORI,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,385,1 0 0 0 0 0 0 0 0 0,4 20 15 58 95 37 45 22 89 0,70.4043,166.0474,2,5.4469 2.9510 1.0183 1.5147 1.2339 0.8783 0.9161 0.6913 0.9316 0.7239
ARPBDM5QZ4XQC,317HQ483I80BIBZNSDY5LA10LK6NIZ,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 1 0,512,1 1 1 1 1 0 0 1 1 1,78 17 89 79 57 31 7 37 66 51,22.8311,49.6712,2,7.1868 3.0825 3.3642 2.0702 1.3714 0.5626 0.5735 0.5626 0.7766 0.5168
AERAPXR9PDZEG,3YGXWBAF71PYJ03HIYNNBYX5HYS4CK,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 1 0 0 0,562,1 1 1 1 0 1 1 0 1 1,83 99 55 62 16 64 44 10 75 54,18.9386,50.6945,2,6.4991 2.6588 3.4906 0.8792 2.1325 1.0332 0.7714 0.5023 0.6164 0.8045
A16FY9L7QTDNRW,3R6P78PK7LJVHXYCZLKE9XUCVP3TGH,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 1 1 0 0 0 0 0 0,281,0 1 1 1 0 0 0 0 0 0,16 24 49 73 2 17 4 34 25 37,53.7558,95.9236,2,9.8129 2.7915 4.9201 2.7076 3.0677 2.3561 2.0319 4.0320 1.6321 4.2596
A2QA2NTUY5TI7A,3WYGZ5XF3XNZ4JHG0C03XKQJ0N7KSN,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,316,0 0 0 0 0 0 0 0 0 0,48 23 5 30 45 31 35 40 22 37,24.7491,41.3842,1,9.1317 5.5837 3.2309 1.1332 1.0240 0.7453 0.7481 0.6643 0.8809 0.8324
AUT7OYQSXMKAX,3UXUOQ9OKF5798O20IP38FRR8X2A7D,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 1 0 0 0,575,0 0 0 0 1 1 1 0 1 1,33 46 31 84 30 77 76 44 73 81,25.8559,41.3490,1,9.6607 6.4335 3.2119 6.0217 1.1636 1.6579 4.8056 2.5338 2.9519 5.4856
ABGQ9MLWYOESO,34YB12FSQZWR428SQOJ2NJZK1H9MGB,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,434,0 0 0 0 0 0 0 0 0 0,7 7 18 40 31 78 47 29 96 81,115.6772,71.8137,1,10.5686 6.6766 3.8416 1.7242 1.2484 0.9088 1.8003 1.7927 1.4164 1.1461
A2CR0VOEH7P7L4,3OLF68YTNA9KO138I1NFW7486LPFAQ,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 1 0 0 0 0 0,429,0 0 0 1 1 1 0 0 1 1,57 48 29 58 29 4 26 38 87 53,47.8680,31.0235,1,6.1179 1.7756 9.3438 5.0315 1.9116 6.1037 1.3038 1.5839 1.7835 2.0879
AV2YHGDT3JFDG,3WJ1OXY92BOB9MTLANH9MFNMJHE8A4,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,393,0 0 0 0 0 0 0 0 0 0,1 47 29 53 7 13 32 90 63 58,180.1150,99.6580,1,7.7460 6.8360 1.6780 1.3350 1.0810 1.9530 1.4680 1.3660 1.2490 1.1720
A302KOFOYLD89A,34BBWHLWHBJ15581KEPSHTEREWVIW6,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 1 0 0 0 0 0,497,0 0 0 1 1 1 0 0 0 0,13 8 9 72 64 68 42 82 79 60,38.1951,39.1830,0,17.1054 16.6539 25.2701 1.9772 2.3157 19.1832 6.4197 6.2285 2.6615 6.0264
A33C4T73OALJRW,3KV0LJBBH3TITSH66ZDEMNDR3RJMR8,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,280,0 0 0 0 0 0 0 0 0 0,5 45 46 30 53 6 31 17 2 45,20.0150,32.6510,1,5.3660 8.0970 3.6190 1.6060 1.3890 2.4650 1.8720 1.3720 1.3420 0.9820
A10STYF6RJN2FO,36NEMU28XGLN1OYS5TNK9ML8V63MWG,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,548,1 1 1 1 1 1 1 1 1 1,15 16 65 77 66 69 61 56 63 60,81.5413,45.1602,0,9.9629 2.8799 1.9757 2.3445 1.1611 2.7764 3.2479 2.0877 2.5918 1.3843
A22V8X68M6UCLL,3ZAZR5XV02QEMXR63RDD5UAEIUBCZM,3DQYSJDTYLJ1RGDB8YQL9DZKPHZXEC,0 0 0 0 0 0 0 0 0 0,313,0 0 0 0 0 0 0 0 0 0,41 56 50 6 33 1 33 44 46 3,78.8693,51.4244,0,7.4694 4.9760 3.9760 2.1280 4.6000 1.3519 1.5839 1.5839 1.0876 0.7039
A2JET844BDM5YN,3DUZQ9U6SNWDKUBSZGEAZT10GN7SVE,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 1 1 0 0 0 0 0 0,602,0 1 1 0 1 0 1 1 0 1,89 100 86 2 50 17 62 80 17 99,8.9006,61.8854,2,7.5604 3.3309 2.7113 1.8298 1.1741 1.1095 5.0121 3.1323 2.3232 1.2867
AWNM28KGWT3SK,3FIJLY1B6VCRB59A7K5CM2T359FFP0,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 1 0 0 0 0 0,400,0 0 0 1 1 0 0 1 1 0,20 46 20 95 94 33 0 73 19 0,48.4360,98.4180,2,14.3540 3.8360 2.2580 1.3020 3.0280 6.3900 2.7840 7.4040 2.7530 3.5000
A1M1E62KXCDNL0,3FK0YFF9P0OTCMSWTBJFAGL7FR7VVS,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 0 0 0 0 0 0,326,0 0 0 0 0 0 1 1 0 0,59 57 21 75 1 29 17 0 30 37,18.2971,76.2772,2,5.6720 1.5691 1.4557 1.5662 0.8266 0.6914 0.5951 0.5376 0.6950 0.7225
AKBCL4TTH01X9,3MRNMEIQW6E4M0GGOMHFHLHYOM2LD1,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 1 0 0 0 0 0,661,1 0 0 1 1 0 1 0 0 1,40 91 38 93 86 96 57 67 35 58,18.3347,66.2410,1,9.6350 6.5469 6.6294 3.8666 6.6387 5.9531 7.6719 6.3216 6.8122 1.6673
APWB9BS1SONNS,3QUO65DNQVWY9NUZN9NWJ2PG5R2OUV,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 1 1 0 0 0 0 0,582,0 0 1 1 1 1 1 1 1 1,41 46 61 50 53 76 95 79 81 0,44.0779,51.0286,1,4.3827 6.6848 4.9129 3.5131 5.4410 3.1609 1.1790 0.9021 0.7890 4.0305
A35HQ420VLXK1T,3CTOC39K38YIA1R6UO2G1EUAYMY7JW,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 0 0 0 0 0 0,352,0 0 0 0 0 0 0 0 0 0,39 19 47 85 45 38 26 21 10 22,56.5970,24.2070,0,3.6840 1.5730 9.3670 1.2240 1.5930 0.9380 0.5750 1.2010 0.8010 0.7520
A1G8Y99C34YRXZ,3R9WASFE20OLP9BGUT3ED0VHF8LFZK,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 1 0 0 0 0 0,520,0 0 0 1 0 1 1 0 1 0,95 22 65 77 5 78 51 39 50 38,1159.1880,86.6002,1,12.1238 3.2491 5.6001 12.3835 21.4878 1.7522 2.5006 0.7444 1.1351 0.7810
AWLFTWDBNDB06,3SNVL38CI50JX2SK3QA3IFM1EMUCKY,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 0 0 0 0 0 0,408,0 0 0 0 0 0 0 0 0 0,32 50 11 51 98 45 5 7 70 39,5.8283,52.1799,1,5.6229 3.9282 2.5900 1.1690 1.0197 0.7707 0.3819 0.5601 2.0907 0.7509
A2VKYT86GVABPV,3OXV7EAXLFYOLNBC8T51FTDP7EX36M,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 0 0 0 0 0 0,355,0 0 0 0 0 0 0 0 0 0,1 27 50 21 35 68 13 70 2 68,35.5102,34.9599,0,7.8074 5.5438 6.1439 3.2317 2.0957 3.9043 0.9039 6.0561 0.4079 1.7198
A3HVFSD8K94SOR,3SB4CE2TJW31ONUTIVT12E4FASOAXJ,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 0 0 0 0 0 0,425,0 1 0 0 0 0 0 1 0 0,71 7 13 29 53 8 52 13 80 99,122.7890,50.1630,0,12.8670 6.7500 2.1940 2.4420 13.0620 1.2420 1.4350 1.1920 0.9240 1.0040
A383WPMTMRQEA0,3DQQ64TANHTTMRV5X9FCQQF30CRPWU,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 1 1 0 0 0 0 0,607,0 0 1 1 1 1 1 1 0 1,69 16 92 49 83 87 48 44 88 31,16.7119,33.3872,1,2.9167 3.4138 0.9460 0.5089 1.6721 2.0100 1.0961 1.1040 1.2477 1.1603
A25BDZJ7E8I0PG,3TS1AR6UQRM25Z5ABYBVMG2I5G1F7N,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 0 0 0 0 0 0,764,1 1 1 1 1 1 1 1 1 1,59 95 88 75 71 64 96 77 66 73,16.0952,26.7839,0,23.0122 4.3455 2.5950 1.0758 5.5617 1.6667 0.7207 0.6583 1.0997 1.2382
AG5EHYPK2J04,3P59JYT76MS523Q506ZP7T0BL9OT2U,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 0 0 1 0 0 0,250,0 0 1 0 0 1 1 0 0 1,11 19 11 22 24 68 10 12 46 27,27.4424,26.6168,0,9.6112 4.3357 3.2672 1.4131 2.4771 2.0598 1.2017 0.6057 0.8388 0.9160
A1TFEJN0T51ECQ,3TVRFO09GLNIK6LXFMIRBSKQ45HLX8,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 1 0 0 0 0 0,347,1 1 0 1 0 1 0 0 1 0,38 3 0 9 13 36 32 31 97 88,42.9820,68.5970,1,10.8250 1.5050 1.3510 0.8470 1.1450 0.6660 0.6650 0.8650 0.5910 0.6060
A2W05O1J2UBDP0,3TU5ZICBRE93W202ZJEVCF2RN2XQ8W,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 1 0 0 0 0 0 0 0,575,0 1 0 1 0 1 0 1 0 1,48 89 68 76 6 66 99 62 43 18,44.6849,28.9764,0,11.6068 0.9274 0.7438 0.4798 0.4798 0.5277 0.4482 0.4156 0.5359 1.1278
A1HXS6JJXACXL7,3HMIGG0U4MEC54ROQTVPP15TMBEY87,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 0 1 0 0 0 0,462,0 0 0 0 1 1 0 0 1 1,68 90 27 5 80 75 9 16 42 50,23.1889,29.3650,0,4.0876 0.6878 0.7036 0.8802 2.3895 12.9124 1.0723 2.9281 3.5359 2.0164
A1OWHPMKE7YAGL,3JNQLM5FT5UHJQI0RXXYL2QURWJ2LH,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 0 0 0 1 0 0,431,0 0 0 0 0 1 1 1 1 1,15 15 73 3 42 21 71 95 85 11,47.1515,68.6642,0,7.7326 3.8268 4.1011 6.9688 4.9290 0.6010 4.4371 7.5769 1.9676 1.4528
A3WPJ5A70OWC6,39OWYR0EPLZLKJ1BY71VZTMF9FWYFT,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 1 1 0 0 0 0 0 0,645,0 1 1 1 1 1 1 1 1 1,11 79 59 55 57 77 31 96 95 85,73.2013,26.4502,0,5.5471 1.8135 1.8580 0.7899 2.6686 0.9759 1.4595 1.3660 0.7278 0.7579
A3RJ8NZQ8BRTZM,3DIP6YHAPD0EZZAXQSJVIYDD4ZFE8E,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 0 0 0 0 0 0 1 0,418,0 0 0 0 0 0 0 1 1 1,25 28 84 21 20 27 20 65 78 50,63.4794,94.6555,1,19.8811 8.2396 1.4003 1.9433 2.3509 3.5757 1.3839 1.6009 4.8800 3.0971
A1CRMJEO2RS1GT,3PEIJLRY6U1YV0XWJ0PTK3162CTWXK,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 1 0 0 0 0 0 0 0,473,0 1 1 0 1 0 1 0 0 1,86 98 67 14 57 40 23 24 0 64,37.0720,53.9110,1,19.3780 7.1840 8.1520 11.8570 1.3420 7.9840 1.9590 2.3050 3.5920 1.0720
A2PYXFVGNJPPX0,3HYA4D452SRVJY845MU0QPLAU0AF22,3UY4PIS8QRTXVL5VU48X4RPSYVZN1F,0 0 1 0 0 0 0 0 0 0,463,0 1 0 1 0 1 1 0 0 1,21 50 31 38 62 39 67 16 40 99,4.1519,15.6728,0,2.2489 0.9038 0.5833 0.8639 0.6638 0.5118 0.9519 0.4875 0.6237 0.4962
